Date_fcx,fcx_volume,fcx_price,Date_nktr,nktr_volume,nktr_price
14-02-2017,23518043,14.44418,14-02-2017,1136347,12.66446
13-02-2017,26657952,14.45627,13-02-2017,649876,12.50472
10-02-2017,45535256,14.26021,10-02-2017,1060205,12.49765
09-02-2017,25927682,13.86019,09-02-2017,1120173,12.84602
08-02-2017,30199430,13.93397,08-02-2017,822130,12.28382
07-02-2017,38360163,13.93151,07-02-2017,813342,12.31762
06-02-2017,22979876,14.30485,06-02-2017,1123407,12.52911
03-02-2017,56828557,14.08855,03-02-2017,1077939,11.95289
02-02-2017,18116287,14.9552,02-02-2017,1078457,11.48498
01-02-2017,21112308,15.03065,01-02-2017,1405769,11.74556
31-01-2017,25332208,14.81835,31-01-2017,1589827,11.2296
30-01-2017,27102295,14.58543,30-01-2017,1501882,10.9885
27-01-2017,31577656,14.70689,27-01-2017,1475563,11.57914
26-01-2017,41495515,14.22541,26-01-2017,875878,11.46252
25-01-2017,70068299,14.74776,25-01-2017,838469,11.55709
24-01-2017,56815423,15.18566,24-01-2017,950793,11.27638
23-01-2017,19894020,14.065,23-01-2017,967112,11.31724
20-01-2017,17979935,13.9447,20-01-2017,1536311,11.25995
19-01-2017,13263674,13.77542,19-01-2017,865300,11.52182
18-01-2017,18655619,13.69169,18-01-2017,1139976,11.71019
17-01-2017,19347271,13.50975,17-01-2017,1251199,11.50575
13-01-2017,33977849,13.70579,13-01-2017,982621,12.15568
12-01-2017,33940159,13.76244,12-01-2017,1186456,12.03869
11-01-2017,29752310,14.42512,11-01-2017,928171,12.40648
10-01-2017,44241249,14.13158,10-01-2017,688984,12.79235
09-01-2017,17294280,13.32832,09-01-2017,1146396,12.90323
06-01-2017,24449133,13.55499,06-01-2017,1316784,13.03318
05-01-2017,34955976,13.24003,05-01-2017,1163958,12.45518
04-01-2017,36310930,13.5918,04-01-2017,1200114,12.56684
03-01-2017,28586188,12.68397,03-01-2017,835276,12.17033
30-12-2016,16761793,12.00276,30-12-2016,771563,11.63364
29-12-2016,15290842,12.35451,29-12-2016,836004,11.65011
28-12-2016,18482648,12.5424,28-12-2016,944160,11.72958
27-12-2016,15942795,12.63043,27-12-2016,738492,12.10788
23-12-2016,12591035,12.68603,23-12-2016,649027,12.32772
22-12-2016,17898073,12.68413,22-12-2016,750409,11.79851
21-12-2016,15014110,12.9325,21-12-2016,771948,11.83466
20-12-2016,24891055,13.0701,20-12-2016,979040,12.30044
19-12-2016,37707656,12.45196,19-12-2016,1092226,12.42819
16-12-2016,60084027,12.70684,16-12-2016,3674680,12.34922
15-12-2016,29535472,13.46603,15-12-2016,1228494,12.08585
14-12-2016,28511984,13.19622,14-12-2016,1051071,11.43125
13-12-2016,35342225,13.58705,13-12-2016,1620948,11.52108
12-12-2016,24466689,13.85267,12-12-2016,1727672,11.7929
09-12-2016,25150243,14.34185,09-12-2016,1984026,12.59962
08-12-2016,28295997,14.11288,08-12-2016,1474878,12.20662
07-12-2016,39354714,13.78368,07-12-2016,1408244,11.47617
06-12-2016,24449153,14.23701,06-12-2016,945823,11.93988
05-12-2016,35554012,14.14645,05-12-2016,1455479,11.69314
02-12-2016,27354571,13.86379,02-12-2016,1131702,11.58782
01-12-2016,31831729,13.57674,01-12-2016,2181069,11.38824
30-11-2016,41712223,13.89981,30-11-2016,1592251,11.59072
29-11-2016,40857509,13.51999,29-11-2016,1460171,11.83777
28-11-2016,28522078,14.30809,28-11-2016,1305476,12.04535
25-11-2016,29522130,14.49661,25-11-2016,386957,12.72538
23-11-2016,68779350,14.73696,23-11-2016,1142382,12.56986
22-11-2016,51126985,13.65804,22-11-2016,1023291,12.33882
21-11-2016,44386705,13.1305,21-11-2016,1241185,12.72864
18-11-2016,18153210,12.44813,18-11-2016,1195037,13.16834
17-11-2016,26257448,12.45277,17-11-2016,942982,13.13464
16-11-2016,29531116,12.38292,16-11-2016,838809,13.00486
15-11-2016,36880523,12.51013,15-11-2016,1402544,12.97866
14-11-2016,36173630,12.42901,14-11-2016,1492457,13.4059
11-11-2016,72348892,12.31965,11-11-2016,2045646,13.26888
10-11-2016,82428388,12.16121,10-11-2016,3839761,12.56083
09-11-2016,79913067,11.46736,09-11-2016,4007695,12.43258
08-11-2016,60822605,10.52669,08-11-2016,1844467,11.85703
07-11-2016,31038402,9.81233,07-11-2016,3486784,11.59105
04-11-2016,27925373,9.54153,04-11-2016,3484213,11.06613
03-11-2016,19241163,9.26689,03-11-2016,1710233,10.66319
02-11-2016,28242608,9.18263,02-11-2016,1974301,11.20721
01-11-2016,24629497,9.67926,01-11-2016,1906085,11.29703
31-10-2016,26120628,9.78764,31-10-2016,3586286,11.31077
28-10-2016,36062397,9.58889,28-10-2016,2923229,10.97806
27-10-2016,23653726,9.41966,27-10-2016,2112352,11.24679
26-10-2016,24182209,9.30565,26-10-2016,1537544,11.55609
25-10-2016,53878510,9.29716,25-10-2016,1569170,11.73446
24-10-2016,28168101,8.98181,24-10-2016,1234405,12.04265
21-10-2016,20960781,8.86155,21-10-2016,2140697,12.26779
20-10-2016,39952284,8.95314,20-10-2016,3172582,12.56281
19-10-2016,34139144,8.7681,19-10-2016,13154443,12.17177
18-10-2016,17424199,8.48856,18-10-2016,3524260,12.81165
17-10-2016,15204577,8.30558,17-10-2016,784953,14.24416
14-10-2016,26033346,8.43232,14-10-2016,891072,14.45202
13-10-2016,47867285,8.38057,13-10-2016,940047,14.56522
12-10-2016,18499703,8.74492,12-10-2016,707398,14.70535
11-10-2016,28841619,8.55804,11-10-2016,725923,15.03297
10-10-2016,18684096,8.77604,10-10-2016,614674,15.44329
07-10-2016,34391769,8.70561,07-10-2016,1020023,15.05193
06-10-2016,18075601,8.85726,06-10-2016,785466,15.23161
05-10-2016,22154297,9.13859,05-10-2016,711121,15.22399
04-10-2016,28037615,8.90832,04-10-2016,886073,15.13311
03-10-2016,25503738,9.14593,03-10-2016,1150293,15.5821
30-09-2016,26469580,9.2831,30-09-2016,1269349,15.30103
29-09-2016,25147855,9.14185,29-09-2016,1855035,15.10291
28-09-2016,29769499,9.34164,28-09-2016,2427888,15.76412
27-09-2016,24690612,8.73448,27-09-2016,6799124,15.46484
26-09-2016,24061045,8.96396,26-09-2016,1778469,16.02239
23-09-2016,22336624,9.08326,23-09-2016,1288238,16.69338
22-09-2016,36711220,9.38567,22-09-2016,1283879,17.38511
21-09-2016,30400519,9.06527,21-09-2016,1307473,17.16104
20-09-2016,24404841,8.55322,20-09-2016,955564,16.9906
19-09-2016,27244727,8.59556,19-09-2016,909805,16.99025
16-09-2016,36057913,8.54616,16-09-2016,1370326,17.09218
15-09-2016,40676682,8.3495,15-09-2016,949866,17.12329
14-09-2016,48079292,8.35766,14-09-2016,1671362,16.98063
13-09-2016,52886516,8.67078,13-09-2016,1127244,16.62661
12-09-2016,59990538,9.46441,12-09-2016,1259336,17.19473
09-09-2016,28929016,8.78894,09-09-2016,1361905,16.63397
08-09-2016,29252616,9.06422,08-09-2016,882109,17.43886
07-09-2016,18440350,9.05762,07-09-2016,2050850,17.52137
06-09-2016,21368613,9.15283,06-09-2016,1232669,16.84014
02-09-2016,23683507,9.01043,02-09-2016,994974,16.52782
01-09-2016,20780182,8.87085,01-09-2016,1164150,16.17253
31-08-2016,32235956,8.85104,31-08-2016,1241635,15.99749
30-08-2016,28234679,9.08899,30-08-2016,650573,15.70263
29-08-2016,18349130,9.42934,29-08-2016,498282,15.49749
26-08-2016,32804817,9.30294,26-08-2016,722816,15.51402
25-08-2016,31324983,9.43767,25-08-2016,1038294,15.37507
24-08-2016,44040575,9.43669,24-08-2016,1037080,15.60032
23-08-2016,25074134,10.15904,23-08-2016,1243716,16.04524
22-08-2016,20362896,10.03006,22-08-2016,855265,15.75088
19-08-2016,17288342,10.14876,19-08-2016,806133,15.24735
18-08-2016,20883112,10.36005,18-08-2016,719715,15.63989
17-08-2016,20372013,10.21662,17-08-2016,660585,15.66575
16-08-2016,20214274,10.28838,16-08-2016,795690,15.55151
15-08-2016,20601798,10.44567,15-08-2016,746773,15.77535
12-08-2016,23264130,10.15798,12-08-2016,501756,15.36533
11-08-2016,21594116,10.41653,11-08-2016,563272,15.42391
10-08-2016,21346459,10.33079,10-08-2016,645468,15.25925
09-08-2016,20165775,10.45084,09-08-2016,583799,15.65343
08-08-2016,29715362,10.64866,08-08-2016,817780,15.58184
05-08-2016,36713630,10.58616,05-08-2016,786431,15.85498
04-08-2016,23465725,10.61619,04-08-2016,1548127,15.67606
03-08-2016,24941720,10.64212,03-08-2016,1747060,15.6882
02-08-2016,24142208,10.6042,02-08-2016,1570530,15.30785
01-08-2016,26279379,10.7223,01-08-2016,1977260,15.89831
29-07-2016,28956254,11.14867,29-07-2016,2670553,15.497
28-07-2016,24785448,11.21287,28-07-2016,2122829,14.53593
27-07-2016,51487566,11.40437,27-07-2016,1919109,13.8022
26-07-2016,71538388,11.07557,26-07-2016,1065271,13.78777
25-07-2016,29515391,10.81451,25-07-2016,506505,13.93465
22-07-2016,23434861,11.08802,22-07-2016,565148,13.85976
21-07-2016,34293023,11.2211,21-07-2016,886338,13.98074
20-07-2016,39267735,10.72608,20-07-2016,1362933,13.89242
19-07-2016,27143642,10.849,19-07-2016,465933,13.57363
18-07-2016,22242739,11.39132,18-07-2016,557076,13.91022
15-07-2016,24296523,11.37455,15-07-2016,709355,13.96673
14-07-2016,31588304,11.18417,14-07-2016,1025430,14.05561
13-07-2016,44432181,11.19684,13-07-2016,1234742,14.1957
12-07-2016,59009703,11.16208,12-07-2016,962229,14.14533
11-07-2016,33360500,10.11605,11-07-2016,708689,13.63431
08-07-2016,36040131,9.72355,08-07-2016,833434,13.49616
07-07-2016,38473665,9.25588,07-07-2016,980345,12.9248
06-07-2016,29891349,9.42542,06-07-2016,1423696,12.8145
05-07-2016,38153836,9.08705,05-07-2016,530082,12.70514
01-07-2016,27441718,9.78122,01-07-2016,559892,12.92987
30-06-2016,33685284,9.65573,30-06-2016,993946,12.85108
29-06-2016,29320236,9.314,29-06-2016,752002,12.58785
28-06-2016,41865561,9.28246,28-06-2016,1069733,12.44911
27-06-2016,30101127,8.80814,27-06-2016,1167788,12.13082
24-06-2016,54028498,9.09397,24-06-2016,1110810,12.87838
23-06-2016,33441226,9.95019,23-06-2016,430915,13.68801
22-06-2016,36900077,9.76494,22-06-2016,602936,13.35044
21-06-2016,28845014,9.89687,21-06-2016,906292,13.30491
20-06-2016,38890224,9.79699,20-06-2016,840293,13.44233
17-06-2016,40800100,9.48948,17-06-2016,1957726,13.18008
16-06-2016,39528419,9.23198,16-06-2016,612897,13.40234
15-06-2016,62845107,9.3944,15-06-2016,629300,13.39206
14-06-2016,33249945,8.73915,14-06-2016,851259,13.42192
13-06-2016,25648132,8.84577,13-06-2016,1111254,13.27543
10-06-2016,38323822,8.81644,10-06-2016,897276,14.00958
09-06-2016,49003555,9.24238,09-06-2016,1252278,14.3829
08-06-2016,37432758,9.75006,08-06-2016,1384293,14.04509
07-06-2016,32146267,9.50548,07-06-2016,670218,14.10697
06-06-2016,43488509,9.8271,06-06-2016,858860,14.28195
03-06-2016,34801475,9.41462,03-06-2016,907446,13.98552
02-06-2016,29646145,9.17094,02-06-2016,1074402,14.3062
01-06-2016,43762732,9.10464,01-06-2016,1185710,13.89834
31-05-2016,34439853,9.54682,31-05-2016,775509,13.86121
27-05-2016,28617031,9.60025,27-05-2016,810475,13.62126
26-05-2016,31390564,9.7385,26-05-2016,700321,13.33214
25-05-2016,45726544,10.01996,25-05-2016,1018795,13.26284
24-05-2016,37960483,9.56409,24-05-2016,897622,13.04153
23-05-2016,41996285,9.74321,23-05-2016,843832,12.55129
20-05-2016,42726676,9.48382,20-05-2016,844168,12.34282
19-05-2016,48054297,9.40242,19-05-2016,639429,11.94682
18-05-2016,55619682,8.96723,18-05-2016,635558,12.09999
17-05-2016,60441157,9.74842,17-05-2016,991558,11.7808
16-05-2016,43789670,9.35365,16-05-2016,895503,12.27931
13-05-2016,43793125,8.84644,13-05-2016,541539,11.79387
12-05-2016,48043349,9.29758,12-05-2016,623977,11.49657
11-05-2016,46766884,9.7471,11-05-2016,560931,11.62526
10-05-2016,25960635,9.15749,10-05-2016,643495,12.04533
09-05-2016,51361653,8.86379,09-05-2016,845954,11.92169
06-05-2016,51550279,9.90428,06-05-2016,1167513,11.71116
05-05-2016,50166277,9.49506,05-05-2016,772022,11.96109
04-05-2016,48190009,9.8506,04-05-2016,2943297,12.19449
03-05-2016,58883710,9.99982,03-05-2016,942609,13.52477
02-05-2016,46207744,11.285,02-05-2016,917281,13.86671
29-04-2016,74593037,11.74539,29-04-2016,935342,13.70629
28-04-2016,62677256,10.71768,28-04-2016,972000,14.23657
27-04-2016,58402294,10.72151,27-04-2016,977078,14.34122
26-04-2016,56657504,9.75486,26-04-2016,600939,14.28951
25-04-2016,35788277,9.66922,25-04-2016,958731,14.37955
22-04-2016,53047819,9.97992,22-04-2016,1001026,14.45246
21-04-2016,66031823,9.78625,21-04-2016,912707,13.95822
20-04-2016,61970012,10.47295,20-04-2016,805673,13.56935
19-04-2016,63163170,10.13255,19-04-2016,935569,13.67792
18-04-2016,41040801,9.33918,18-04-2016,946497,13.90728
15-04-2016,29413344,9.22558,15-04-2016,1069525,13.39618
14-04-2016,37776267,9.14185,14-04-2016,812552,13.48424
13-04-2016,55023440,9.20056,13-04-2016,1260603,13.52884
12-04-2016,59355984,8.79954,12-04-2016,1310776,13.0538
11-04-2016,33180522,8.20687,11-04-2016,1432083,13.39583
08-04-2016,37149720,7.85011,08-04-2016,1128315,13.57061
07-04-2016,61229789,7.46653,07-04-2016,1986576,13.31751
06-04-2016,37254429,8.08003,06-04-2016,1616878,13.42094
05-04-2016,32380229,7.86611,05-04-2016,923649,12.60969
04-04-2016,38727513,7.93418,04-04-2016,1247010,12.51426
01-04-2016,41414882,8.33224,01-04-2016,1564414,12.67556
31-03-2016,32935761,8.71978,31-03-2016,1207536,12.08154
30-03-2016,46871200,8.72515,30-03-2016,1036973,11.98869
29-03-2016,44196028,8.63917,29-03-2016,963374,11.85087
28-03-2016,35325198,8.69474,28-03-2016,698437,11.2749
24-03-2016,52654336,8.67445,24-03-2016,693370,11.36242
23-03-2016,48678097,8.36706,23-03-2016,1023152,11.26609
22-03-2016,31084057,9.40008,22-03-2016,686662,11.55868
21-03-2016,31281017,9.21457,21-03-2016,1011449,11.23655
18-03-2016,79254277,9.15927,18-03-2016,2276393,11.1663
17-03-2016,52971317,9.2432,17-03-2016,1701918,10.88532
16-03-2016,49299221,8.85032,16-03-2016,1356276,11.09808
15-03-2016,36391843,8.00741,15-03-2016,2222464,11.49311
14-03-2016,39997613,8.63227,14-03-2016,1351231,11.77267
11-03-2016,40933671,8.216,11-03-2016,2109521,11.53639
10-03-2016,55763162,8.23098,10-03-2016,1585539,10.74683
09-03-2016,49123185,7.96252,09-03-2016,952572,10.56306
08-03-2016,58450093,7.54295,08-03-2016,2417454,10.79953
07-03-2016,63752243,8.5866,07-03-2016,1363174,10.94275
04-03-2016,104910229,8.49984,04-03-2016,1149772,10.32006
03-03-2016,66759722,7.98782,03-03-2016,1482755,10.45131
02-03-2016,84921063,7.93246,02-03-2016,2316346,10.27366
01-03-2016,54255032,6.85926,01-03-2016,1305298,10.56364
29-02-2016,49138936,6.73381,29-02-2016,1446318,10.27126
26-02-2016,48368757,6.52729,26-02-2016,813670,10.31579
25-02-2016,35430464,6.18923,25-02-2016,1195662,10.23458
24-02-2016,57160505,6.26843,24-02-2016,1644341,10.30479
23-02-2016,59132651,6.30497,23-02-2016,810986,9.98095
22-02-2016,75370010,6.90147,22-02-2016,1255115,10.428
19-02-2016,38902968,5.96781,19-02-2016,1487620,10.26148
18-02-2016,59753247,6.17393,18-02-2016,995868,10.20243
17-02-2016,103893267,6.16593,17-02-2016,1261068,10.71332
16-02-2016,77117295,5.48955,16-02-2016,1475429,10.36186
12-02-2016,44606675,4.71946,12-02-2016,1097412,10.26143
11-02-2016,38089339,4.14233,11-02-2016,1283541,9.99117
10-02-2016,33858429,4.25651,10-02-2016,1379863,9.94746
09-02-2016,44787544,4.24262,09-02-2016,1735561,10.02564
08-02-2016,64931780,4.5302,08-02-2016,2939567,10.00448
05-02-2016,71788485,4.89404,05-02-2016,6493538,10.7191
04-02-2016,116330413,4.90298,04-02-2016,2536581,10.4403
03-02-2016,44286748,4.20646,03-02-2016,3243479,11.02928
02-02-2016,31670502,3.82675,02-02-2016,2521815,11.14574
01-02-2016,48326080,4.17711,01-02-2016,2056056,12.23946
29-01-2016,42051023,4.07168,29-01-2016,1974063,12.57954
28-01-2016,66871276,3.87589,28-01-2016,2044218,12.52627
27-01-2016,96210260,4.10496,27-01-2016,1465390,13.27263
26-01-2016,92191383,3.71728,26-01-2016,1661504,14.06308
25-01-2016,51509400,3.49135,25-01-2016,1882601,13.79374
22-01-2016,108842480,3.49716,22-01-2016,1205038,13.65024
21-01-2016,61101958,3.83234,21-01-2016,1319739,13.16857
20-01-2016,88547324,3.57617,20-01-2016,1889523,13.33883
19-01-2016,59831179,3.47792,19-01-2016,3072509,12.83858
15-01-2016,73161611,3.81242,15-01-2016,11480962,12.79335
14-01-2016,77708626,3.71146,14-01-2016,2016410,12.66918
13-01-2016,64602084,3.30832,13-01-2016,1357607,12.15668
12-01-2016,141597285,3.6393,12-01-2016,1537142,13.16542
11-01-2016,117668158,3.80166,11-01-2016,2051043,12.72861
08-01-2016,44313117,4.76886,08-01-2016,1697592,13.51947
07-01-2016,66615374,4.95699,07-01-2016,2571386,13.80041
06-01-2016,45365148,5.50605,06-01-2016,2014482,14.53278
05-01-2016,37753355,5.99296,05-01-2016,1532590,14.92648
04-01-2016,43095337,5.81112,04-01-2016,1386687,14.97504
31-12-2015,24444702,5.97977,31-12-2015,1092202,15.50709
30-12-2015,26421050,5.95511,30-12-2015,708898,15.72725
29-12-2015,35517296,6.11925,29-12-2015,1092233,15.92572
28-12-2015,42708421,5.99034,28-12-2015,688105,15.63554
24-12-2015,23225204,6.63388,24-12-2015,372852,15.58619
23-12-2015,76683986,6.57072,23-12-2015,889178,15.46591
22-12-2015,41029122,5.61635,22-12-2015,1174936,15.51363
21-12-2015,42811187,5.4884,21-12-2015,1085677,15.13013
18-12-2015,95926297,5.49981,18-12-2015,3921104,14.64427
17-12-2015,53127460,5.42912,17-12-2015,1337832,14.70561
16-12-2015,50323764,5.87666,16-12-2015,901118,14.76295
15-12-2015,47366514,5.72837,15-12-2015,980000,14.23471
14-12-2015,57263385,5.62877,14-12-2015,1287224,13.78121
11-12-2015,69255161,6.02364,11-12-2015,1568830,14.05312
10-12-2015,47513636,6.4528,10-12-2015,845852,14.46058
09-12-2015,60700203,6.09721,09-12-2015,1426848,14.24157
08-12-2015,57811488,5.9407,08-12-2015,1037484,14.06924
07-12-2015,45849090,6.3949,07-12-2015,893468,14.18302
04-12-2015,45599500,6.93179,04-12-2015,1042900,14.61036
03-12-2015,45469069,6.76115,03-12-2015,1728492,13.95157
02-12-2015,45182248,7.09964,02-12-2015,1269338,14.84176
01-12-2015,32791071,7.53094,01-12-2015,1400326,14.89261
30-11-2015,34106230,7.43455,30-11-2015,1208436,14.82955
27-11-2015,14910850,7.33406,27-11-2015,657291,14.34906
25-11-2015,29689522,7.31818,25-11-2015,1427606,14.72277
24-11-2015,48025065,7.48197,24-11-2015,1359271,14.14483
23-11-2015,36508626,7.22988,23-11-2015,1593565,14.04896
20-11-2015,34819722,7.43481,20-11-2015,1811620,14.5446
19-11-2015,27405164,7.5253,19-11-2015,1180806,13.93809
18-11-2015,32434034,7.91085,18-11-2015,1869243,14.09774
17-11-2015,32672508,7.5631,17-11-2015,1807177,13.49676
16-11-2015,30302088,7.95168,16-11-2015,1752486,12.82962
13-11-2015,32314299,7.76689,13-11-2015,1827712,12.52098
12-11-2015,47068972,7.80884,12-11-2015,1228408,11.5224
11-11-2015,40818899,8.32829,11-11-2015,1801754,12.02349
10-11-2015,35554891,8.81317,10-11-2015,2352247,12.93788
09-11-2015,28849338,9.35944,09-11-2015,1092057,11.88064
06-11-2015,35330257,9.60928,06-11-2015,1130451,11.9959
05-11-2015,36803916,10.14092,05-11-2015,1101712,11.32075
04-11-2015,30393759,10.62674,04-11-2015,989781,11.3762
03-11-2015,35032345,10.86842,03-11-2015,1158342,11.39703
02-11-2015,23080960,10.29347,02-11-2015,1095870,11.12422
30-10-2015,21816319,10.25272,30-10-2015,628265,10.77328
29-10-2015,19680315,10.17788,29-10-2015,1270454,10.85985
28-10-2015,32522539,10.21784,28-10-2015,1063565,11.10709
27-10-2015,23378673,10.09502,27-10-2015,1048402,10.35514
26-10-2015,13577912,10.43639,26-10-2015,560560,10.25873
23-10-2015,25782757,10.56823,23-10-2015,852383,10.32135
22-10-2015,36187310,10.35861,22-10-2015,1099439,9.97576
21-10-2015,24971297,10.10859,21-10-2015,1080108,9.792
20-10-2015,23307601,10.34843,20-10-2015,1178646,9.83087
19-10-2015,25838725,10.19783,19-10-2015,1428889,9.97174
16-10-2015,29304270,10.49072,16-10-2015,3764759,9.55979
15-10-2015,25938341,10.94374,15-10-2015,1508404,9.52548
14-10-2015,27640236,10.95198,14-10-2015,1924962,8.71997
13-10-2015,30954814,10.7268,13-10-2015,2241096,8.97278
12-10-2015,30719229,10.87212,12-10-2015,1517438,9.74602
09-10-2015,51723427,11.33323,09-10-2015,2022547,9.96485
08-10-2015,52374299,11.40625,08-10-2015,2129114,9.55504
07-10-2015,93834626,11.06316,07-10-2015,2083163,9.91728
06-10-2015,53933976,10.04187,06-10-2015,3440175,9.14499
05-10-2015,38489357,9.55459,05-10-2015,1159484,10.19934
02-10-2015,39607295,9.03161,02-10-2015,1214778,9.93595
01-10-2015,31312840,8.38557,01-10-2015,1335903,9.56592
30-09-2015,42200470,8.28492,30-09-2015,1573596,9.80147
29-09-2015,27293097,7.73438,29-09-2015,1745178,9.36862
28-09-2015,49501557,7.58006,28-09-2015,2808479,9.99288
25-09-2015,46429898,8.37597,25-09-2015,1704302,10.683
24-09-2015,46986586,8.48602,24-09-2015,1269631,11.59485
23-09-2015,34038842,8.55609,23-09-2015,1088886,11.53571
22-09-2015,91540344,9.10163,22-09-2015,2044965,11.7224
21-09-2015,43161268,8.97823,21-09-2015,2111413,12.25363
18-09-2015,79177921,9.15097,18-09-2015,3558499,12.24598
17-09-2015,48932866,10.19152,17-09-2015,1991010,12.17268
16-09-2015,29949949,10.00948,16-09-2015,1352462,11.68096
15-09-2015,28015822,9.56651,15-09-2015,1776035,11.3445
14-09-2015,28249276,9.42628,14-09-2015,1496048,11.06105
11-09-2015,41622600,9.60692,11-09-2015,1936635,10.78889
10-09-2015,54185278,9.56652,10-09-2015,978990,10.16603
09-09-2015,44865090,9.1922,09-09-2015,848032,10.16129
08-09-2015,66046099,8.89038,08-09-2015,1316022,10.56867
